431	-0.053700 0.005900 0.096900 -0.869342 -0.017749 -0.493716 0.027906 -0.999521 -0.013368 -0.490923 -0.025434 0.870826 0.997513
443	-0.082900 0.006200 0.072800 -0.640022 0.002663 -0.768352 0.043966 -0.998266 -0.040044 -0.762805 -0.060272 0.643777 -0.005673
442	-0.082900 0.006200 0.072800 0.043966 -0.998266 -0.040044 0.640022 -0.002663 0.768352 -0.762805 -0.060272 0.643777 -0.012005
441	-0.082900 0.006200 0.072800 -0.640022 0.002663 -0.768352 0.043966 -0.998266 -0.040044 -0.762805 -0.060272 0.643777 0.994117
513	-0.063700 0.125400 0.013600 0.009441 0.229339 -0.973301 -0.791270 -0.593298 -0.147494 -0.632529 0.755430 0.169448 -0.005273
512	-0.063700 0.125400 0.013600 -0.791270 -0.593298 -0.147494 -0.009441 -0.229339 0.973301 -0.632529 0.755430 0.169448 -0.007052
511	-0.063700 0.125400 0.013600 0.009441 0.229339 -0.973301 -0.791270 -0.593298 -0.147494 -0.632529 0.755430 0.169448 0.997454
523	-0.033200 0.139700 0.017400 0.005469 0.235242 -0.971921 -0.957358 -0.279658 -0.073060 -0.319059 0.921350 0.217841 -0.004633
522	-0.033200 0.139700 0.017400 -0.957358 -0.279658 -0.073060 -0.005469 -0.235242 0.971921 -0.319059 0.921350 0.217841 -0.009070
521	-0.033200 0.139700 0.017400 0.005469 0.235242 -0.971921 -0.957358 -0.279658 -0.073060 -0.319059 0.921350 0.217841 1.006283
532	-0.033700 0.127400 0.048500 -0.051347 0.467066 -0.882748 -0.963127 -0.256894 -0.079949 -0.256937 0.848576 0.461499 -0.003936
533	-0.033700 0.127400 0.048500 -0.963127 -0.256894 -0.079949 0.051347 -0.467066 0.882748 -0.256937 0.848576 0.461499 -0.006899
531	-0.033700 0.127400 0.048500 -0.051347 0.467066 -0.882748 -0.963127 -0.256894 -0.079949 -0.256937 0.848576 0.461499 1.001576
542	-0.067200 0.108900 0.044300 -0.172166 0.378657 -0.909303 -0.704700 -0.692400 -0.154855 -0.689235 0.612571 0.386832 -0.000364
543	-0.067200 0.108900 0.044300 -0.704700 -0.692400 -0.154855 0.172166 -0.378657 0.909303 -0.689235 0.612571 0.386832 -0.004139
541	-0.067200 0.108900 0.044300 -0.172166 0.378657 -0.909303 -0.704700 -0.692400 -0.154855 -0.689235 0.612571 0.386832 0.993021
613	-0.035800 0.104800 0.075000 -0.008002 0.767704 -0.640754 -0.956770 -0.192120 -0.218276 -0.291442 0.614358 0.733202 -0.005136
612	-0.035800 0.104800 0.075000 -0.956770 -0.192120 -0.218276 0.008002 -0.767704 0.640754 -0.291442 0.614358 0.733202 -0.009128
611	-0.035800 0.104800 0.075000 -0.008002 0.767704 -0.640754 -0.956770 -0.192120 -0.218276 -0.291442 0.614358 0.733202 0.990415
622	0.000100 0.077500 0.096700 0.000200 0.917534 -0.397784 -1.000000 0.000400 0.000200 0.000345 0.398576 0.917135 -0.009521
623	0.000100 0.077500 0.096700 -1.000000 0.000400 0.000200 -0.000200 -0.917534 0.397784 0.000345 0.398576 0.917135 -0.013690
621	0.000100 0.077500 0.096700 0.000200 0.917534 -0.397784 -1.000000 0.000400 0.000200 0.000345 0.398576 0.917135 1.002720
633	-0.018400 0.044000 0.106300 0.006547 0.983861 -0.178812 -0.990825 -0.017609 -0.133695 -0.140428 0.179249 0.973725 -0.025680
632	-0.018400 0.044000 0.106300 -0.990825 -0.017609 -0.133695 -0.006547 -0.983861 0.178812 -0.140428 0.179249 0.973725 -0.007885
631	-0.018400 0.044000 0.106300 0.006547 0.983861 -0.178812 -0.990825 -0.017609 -0.133695 -0.140428 0.179249 0.973725 1.004412
642	-0.036800 0.075300 0.092200 -0.027847 0.900137 -0.434680 -0.952124 -0.156298 -0.262738 -0.309935 0.409066 0.858222 0.005433
643	-0.036800 0.075300 0.092200 -0.952124 -0.156298 -0.262738 0.027847 -0.900137 0.434680 -0.309935 0.409066 0.858222 -0.006566
641	-0.036800 0.075300 0.092200 -0.027847 0.900137 -0.434680 -0.952124 -0.156298 -0.262738 -0.309935 0.409066 0.858222 0.997019
713	-0.018500 0.010500 0.109600 -0.987584 -0.011802 -0.156649 0.013343 -0.999837 -0.009023 -0.153577 -0.010095 0.987796 -0.006058
712	-0.018500 0.010500 0.109600 0.013343 -0.999837 -0.009023 0.987584 0.011802 0.156649 -0.153577 -0.010095 0.987796 -0.009186
711	-0.018500 0.010500 0.109600 -0.987584 -0.011802 -0.156649 0.013343 -0.999837 -0.009023 -0.153577 -0.010095 0.987796 1.005899
723	0.018600 0.010500 0.109600 0.989767 -0.006946 -0.142523 0.002162 0.999417 -0.033611 0.142917 0.034270 0.989137 -0.014478
722	0.018600 0.010500 0.109600 0.002162 0.999417 -0.033611 -0.989767 0.006946 0.142523 0.142917 0.034270 0.989137 -0.004120
721	0.018600 0.010500 0.109600 0.989767 -0.006946 -0.142523 0.002162 0.999417 -0.033611 0.142917 0.034270 0.989137 1.007443
733	0.018600 -0.023300 0.105900 -0.036483 -0.970494 -0.238351 0.988962 -0.000736 -0.148444 0.155889 -0.245006 0.956596 -0.002143
732	0.018600 -0.023300 0.105900 0.988962 -0.000736 -0.148444 0.036483 0.970494 0.238351 0.155889 -0.245006 0.956596 -0.002955
