1412	0.102000 0.063000 -0.026000 0.015238 0.012156 -0.999866 -0.281326 0.959584 0.007399 0.959481 0.281157 0.018041 -0.013317
1413	0.102000 0.063000 -0.026000 -0.281326 0.959584 0.007399 -0.015238 -0.012156 0.999866 0.959481 0.281157 0.018041 -0.004833
1411	0.102000 0.063000 -0.026000 0.015238 0.012156 -0.999866 -0.281326 0.959584 0.007399 0.959481 0.281157 0.018041 1.000000
1423	0.106500 0.046900 -0.060000 0.054170 0.015845 -0.998406 -0.172942 0.984903 0.006238 0.983434 0.172329 0.056093 -0.006068
1422	0.106500 0.046900 -0.060000 -0.172942 0.984903 0.006238 -0.054170 -0.015845 0.998406 0.983434 0.172329 0.056093 -0.002202
1421	0.106500 0.046900 -0.060000 0.054170 0.015845 -0.998406 -0.172942 0.984903 0.006238 0.983434 0.172329 0.056093 1.000000
1433	0.109800 0.013100 -0.062200 0.046916 0.004743 -0.998887 -0.007341 0.999967 0.004362 0.998866 0.007128 0.046950 -0.005503
1432	0.109800 0.013100 -0.062200 -0.007341 0.999967 0.004362 -0.046916 -0.004743 0.998887 0.998866 0.007128 0.046950 -0.004044
1431	0.109800 0.013100 -0.062200 0.046916 0.004743 -0.998887 -0.007341 0.999967 0.004362 0.998866 0.007128 0.046950 1.000000
1442	0.108300 0.030100 -0.026200 0.008620 0.005949 -0.999891 -0.102930 0.994676 0.005101 0.994644 0.102879 0.009186 -0.014536
1443	0.108300 0.030100 -0.026200 -0.102930 0.994676 0.005101 -0.008620 -0.005949 0.999891 0.994644 0.102879 0.009186 -0.004709
1441	0.108300 0.030100 -0.026200 0.008620 0.005949 -0.999891 -0.102930 0.994676 0.005101 0.994644 0.102879 0.009186 1.000000
1512	-0.108800 -0.003200 -0.028400 0.012979 0.000157 -0.999899 0.087962 -0.996124 0.000929 -0.996033 -0.087961 -0.012948 -0.002729
1513	-0.108800 -0.003200 -0.028400 0.087962 -0.996124 0.000929 -0.012979 -0.000157 0.999899 -0.996033 -0.087961 -0.012948 -0.005778
1511	-0.108800 -0.003200 -0.028400 0.012979 0.000157 -0.999899 0.087962 -0.996124 0.000929 -0.996033 -0.087961 -0.012948 1.000000
1522	-0.101700 -0.036000 -0.028100 0.026860 0.002336 -0.999619 0.346837 -0.937899 0.007170 -0.937533 -0.346899 -0.026003 -0.002832
1523	-0.101700 -0.036000 -0.028100 0.346837 -0.937899 0.007170 -0.026860 -0.002336 0.999619 -0.937533 -0.346899 -0.026003 -0.005214
